,position,x,x+n,y,y+n,lon,lat,m_shoreline,m_transect,x_avg,y_avg,c_shoreline,c_transect,delta_y,delta_x,x_new,y_new,intersect_distance,transect_angle,avg_slope_change,shoreline_direction,year1,year2,island,proxy,id,square,prev_intersect_distance,previous
2964,171,2497131.0148850293,2497164.5093992427,-729308.8181416938,-729404.098429716,-97.22479308673984,-71.24659436386992,-2.844653527889746,0.3515366599818684,2497147.7621421358,-729356.458285705,6374163.732953905,-1607195.4420703487,331.6416018073485,943.4054525762801,2498091.167594712,-729024.8166838976,-23.882237792936582,19.368444358703783,0.0,70.63155564129622,2002.375,2016.7916666666667,Nanumea,WM,1,531891352219.23425,22.290874676476133,22.290874676476133
2965,172,2497164.5093992427,2497198.0039134556,-729404.098429716,-729499.3787177382,-97.22274276647354,-71.24603772500245,-2.8446535279327696,0.3515366599765516,2497181.256656349,-729451.7385737271,6374163.733061343,-1607302.496894748,331.6416018028843,943.4054525778496,2498124.662108927,-729120.0969719242,-13.614415369205162,19.36844435843812,1.24610402067504e-10,70.63155564156189,2002.375,2016.7916666666667,Nanumea,WM,1,532030338806.0668,22.290874676476133,22.290874676476133
2955,162,2496829.5642571105,2496863.058771324,-728451.2955494937,-728546.575837516,-97.24325174342755,-71.25160301203151,-2.8446535278932217,0.35153665998143885,2496846.3115142174,-728498.9356935049,6374163.732962592,-1606231.948530188,331.6416018069878,943.4054525764069,2497789.716966794,-728167.2940916979,12.871426532243394,19.368444358684904,1.24610402067504e-10,70.6315556413151,2002.375,2016.7916666666667,Nanumea,WM,1,530641289987.7359,17.768940322621297,17.768940322621297
2966,173,2497198.0039134556,2497231.498427669,-729499.3787177382,-729594.6590057604,-97.22069257450339,-71.24548106166252,-2.8446535278932217,0.35153665998143885,2497214.7511705626,-729547.0188617493,6374163.732962585,-1607409.5517446287,331.6416018069878,943.4054525764069,2498158.156623139,-729215.3772599424,-3.346592946506789,19.368444358684904,-1.3556247178919514e-10,70.6315556413151,2002.375,2016.7916666666667,Nanumea,WM,1,532169343549.56604,-0.5452393004206373,-0.5452393004206373
2956,163,2496863.058771324,2496896.553285537,-728546.575837516,-728641.8561255382,-97.24120026823299,-71.25104659352118,-2.8446535279327696,0.3515366599765516,2496879.8060284304,-728594.2159815271,6374163.733061337,-1606339.0033556614,331.6416018028843,943.4054525778496,2497823.211481008,-728262.5743797242,-15.124054805149367,19.36844435843812,-1.1365973161396703e-10,70.63155564156189,2002.375,2016.7916666666667,Nanumea,WM,1,530780113164.56946,17.768940322621297,17.768940322621297
2968,175,2497264.9929418825,2497298.4874560954,-729689.9392937827,-729785.2195818049,-97.21659257542841,-71.24436766157463,-2.8446535279327696,0.3515366599765516,2497281.740198989,-729737.5794377938,6374163.733061346,-1607623.6614077769,331.6416018028843,943.4054525778496,2498225.145651567,-729405.9378359909,17.18905190000022,19.36844435843812,-1.24610402067504e-10,70.63155564156189,2002.375,2016.7916666666667,Nanumea,WM,1,532447407506.5643,-5.660343458631693,-5.660343458631693
2970,177,2497331.981970309,2497365.4764845218,-729880.4998698271,-729975.7801578493,-97.21249308946805,-71.24325416362494,-2.8446535279327696,0.3515366599765516,2497348.7292274153,-729928.1400138382,6374163.733061348,-1607837.7710831293,331.6416018028843,943.4054525778496,2498292.134679993,-729596.4984120353,37.72469674551279,19.36844435843812,1.24610402067504e-10,70.63155564156189,2002.375,2016.7916666666667,Nanumea,WM,1,532725544090.22864,11.338304268662622,11.338304268662622
2971,178,2497365.4764845218,2497398.970998735,-729975.7801578493,-730071.0604458716,-97.21044353889125,-71.24269737795773,-2.8446535278932217,0.35153665998143885,2497382.223741628,-730023.4203018604,6374163.732962581,-1607944.8259330108,331.6416018069878,943.4054525764069,2498325.6291942047,-729691.7787000535,47.99251916777185,19.368444358684904,-1.3556247178919514e-10,70.6315556413151,2002.375,2016.7916666666667,Nanumea,WM,1,532864639617.0607,11.338304268662622,11.338304268662622
2972,179,2497398.970998735,2497432.4655129486,-730071.0604458716,-730166.3407338938,-97.20839411657565,-71.24214056783208,-2.8446535278932217,0.35153665998143885,2497415.718255842,-730118.7005898827,6374163.732962582,-1608051.8807706875,331.6416018069878,943.4054525764069,2498359.1237084186,-729787.0589880757,58.2603415920198,19.368444358684904,1.24610402067504e-10,70.6315556413151,2002.375,2016.7916666666667,Nanumea,WM,1,533003753300.55945,-10.961618135845224,-10.961618135845224
2973,180,2497432.4655129486,2497465.9600271615,-730166.3407338938,-730261.621021916,-97.20634482251526,-71.2415837332503,-2.8446535279327696,0.3515366599765516,2497449.212770055,-730213.9808779049,6374163.73306135,-1608158.9355961583,331.6416018028843,943.4054525778496,2498392.618222633,-729882.339276102,68.52816401471817,19.36844435843812,-1.1365973161396703e-10,70.63155564156189,2002.375,2016.7916666666667,Nanumea,WM,1,533142885140.7247,-12.544019677054727,-12.544019677054727
2999,9,2496632.1675390373,2496675.199009637,-727061.3623960047,-727150.4387364447,-97.27593372176086,-71.25738958692489,-2.070027800556339,0.48308529949754336,2496653.683274337,-727105.9005662247,4441036.632173033,-1933202.5928924526,434.98760708256486,900.4364395583867,2497554.1197138955,-726670.9129591421,0.11809856810347814,25.78450530046865,7.055161900539953,64.21549469953136,2002.375,2016.7916666666667,Nanumea,WM,1,528618224689.1345,18.49139249148228,18.49139249148228
2975,182,2497499.454541375,2497532.949055588,-730356.9013099383,-730452.1815979604,-97.20224661913699,-71.24046999072768,-2.844653527929294,0.3515366599769811,2497516.2017984814,-730404.5414539494,6374163.733052672,-1608373.0452725834,331.64160180324484,943.4054525777228,2498459.6072510593,-730072.8998521462,89.06380886067005,19.368444358456994,1.24610402067504e-10,70.631555641543,2002.375,2016.7916666666667,Nanumea,WM,1,533421203291.05493,-14.126421219017706,-14.126421219017706
2909,115,2496552.9201907627,2496599.348947837,-729062.0259116762,-729150.4046610388,-97.22547160582064,-71.25196177944702,-1.9035346826349575,0.525338471172879,2496576.1345693,-729106.2152863576,4023213.044705024,-2040653.7049876894,465.06877918453154,885.2745509884543,2497461.409120288,-728641.1465071731,-3.906087765778911,27.71467341021601,-2.690121930604038,62.28532658978399,2002.375,2016.7916666666667,Nanumea,WM,1,531531437626.4377,3.2799957388661363,3.2799957388661363
2996,6,2497670.3347754786,2497626.8969916753,-731476.0748423035,-731387.2881747985,-97.17608606506693,-71.23570437221294,-2.0439962569694856,0.48923768651251925,2497648.6158835767,-731431.681508551,4373752.740582496,-1953375.5120646278,439.4629863377226,898.2606991509372,2496750.3551844256,-731871.1444948887,26.539329458974645,26.069622576051366,-4.247186397822027,243.93037742394864,2002.375,2016.7916666666667,Nanumea,WM,1,535057248066.70325,24.113754520742702,24.113754520742702
2957,164,2496896.553285537,2496930.04779975,-728641.8561255382,-728737.1364135605,-97.2391489213872,-71.2504901505174,-2.8446535278932217,0.35153665998143885,2496913.3005426433,-728689.4962695494,6374163.732962589,-1606446.0582055408,331.6416018069878,943.4054525764069,2497856.7059952198,-728357.8546677424,-10.340527856854075,19.368444358684904,0.0,70.6315556413151,2002.375,2016.7916666666667,Nanumea,WM,1,530918954498.0696,30.019347431742972,30.019347431742972
2969,176,2497298.4874560954,2497331.981970309,-729785.2195818049,-729880.4998698271,-97.21454276831184,-71.24381092483135,-2.844653527889746,0.3515366599818684,2497315.2347132023,-729832.859725816,6374163.732953903,-1607730.7162587307,331.6416018073485,943.4054525762801,2498258.640165779,-729501.2181240086,27.456874322775807,19.368444358703783,0.0,70.63155564129622,2002.375,2016.7916666666667,Nanumea,WM,1,532586466720.06323,-5.660343458631693,-5.660343458631693
2910,116,2496599.348947837,2496647.391906608,-729150.4046610388,-729237.2561623486,-97.22371405140828,-71.25132273554657,-1.8077883530026015,0.5531620990582634,2496623.3704272225,-729193.8304116937,3784172.820480739,-2110231.2545551322,484.0416932942212,875.0449355049506,2497498.4153627274,-728709.7887183995,1.7666325137948575,28.949705824266708,0.5367260636640871,61.05029417573329,2002.375,2016.7916666666667,Nanumea,WM,1,531660312617.35657,1.697594196442018,1.697594196442018
2839,33,2497413.469311295,2497429.7277728,-729309.4319395105,-729408.5842373978,-97.2274406626297,-71.24433580452805,-6.098504330101279,0.16397463146236593,2497421.5985420477,-729359.0080884541,14501177.424708681,-1138872.7943155393,161.81366397313383,986.8213304097098,2498408.419872457,-729197.194424481,4.059620124584509,9.312183463119627,-3.6717178165084823,80.68781653688038,2002.375,2016.7916666666667,Nanumea,WM,1,531892247515.9315,0.7142644506755953,0.7142644506755953
2898,104,2496011.695269297,2496085.0778924585,-728224.5393452434,-728267.3886838756,-97.24117816973902,-71.25882573795003,-0.5839166928906369,1.7125730642321135,2496048.386580878,-728245.9640145595,729238.3551727566,-5002911.197892997,863.5595635721285,504.24684447511913,2496552.633425353,-727382.4044509873,-52.46846825852026,59.718631023905935,16.10942827402117,30.281368976094065,2002.375,2016.7916666666667,Nanumea,WM,1,530310979704.5919,-38.38953995649221,-38.38953995649221
2860,64,2497554.1398962853,2497495.2175537883,-730891.3488945258,-730809.3222322587,-97.18949813793715,-71.23840972631493,-1.3921147529280264,0.7183315871746249,2497524.678725037,-730850.3355633923,2745990.6154915607,-2524901.202039743,583.4119558621362,812.1763907902746,2496712.5023342464,-731433.7475192545,8.312710824566269,35.69088102318033,1.2654305229478418e-10,234.30911897681966,2002.375,2016.7916666666667,Nanumea,WM,1,534202163888.85944,-38.623749317473276,-38.623749317473276
2841,35,2497453.2269234913,2497472.9312889585,-729505.3116552583,-729602.978247017,-97.22295172921157,-71.24342399979243,-4.956596644604674,0.20175133699622588,2497463.0791062247,-729554.1449511377,11649362.972970832,-1233420.6602595295,197.76657512889284,980.2491426988283,2498443.3282489236,-729356.3783760088,1.0320015599829033,11.406384723559833,1.5318750863029134,78.59361527644016,2002.375,2016.7916666666667,Nanumea,WM,1,532177999733.23553,-1.2032537042117988,-1.2032537042117988
2842,36,2497472.9312889585,2497492.209080441,-729602.978247017,-729700.0940476786,-97.22071257314539,-71.2429702755607,-5.037703657615477,0.1985031411064253,2497482.5701846997,-729651.5361473479,11851925.542503016,-1225409.6711875591,194.70418956264848,980.8620079128116,2498463.4321926124,-729456.8319577852,-2.9319429503681165,11.227443692595187,-3.263541077329627,78.77255630740481,2002.375,2016.7916666666667,Nanumea,WM,1,532320505866.9172,-1.2032537042117988,-1.2032537042117988
2844,38,2497513.6269923607,2497526.0966158295,-729797.7037713936,-729897.41959892,-97.21626182229878,-71.24205430079856,-7.9966991606262265,0.12505159690435189,2497519.861804095,-729847.5616851568,19242067.42085098,-1042166.408704095,124.08514490693216,992.2715741234481,2498512.1333782184,-729723.4765402499,-1.7361290514600507,7.127927133963016,-1.2762523819371292,82.87207286603697,2002.375,2016.7916666666667,Nanumea,WM,1,532604688429.9988,11.338304268662622,11.338304268662622
2845,49,2497699.0325824814,2497719.4384637675,-730887.5008826205,-730986.4140555395,-97.19096143937416,-71.23726409608999,-4.84728748207936,0.2063009474261729,2497709.235523124,-730936.95746908,11376177.75375617,-1246216.7391526024,202.04619517399203,979.3759926686548,2498688.611515793,-730734.911273906,76.84599156216655,11.656640522235673,3.0999053883406504,78.34335947776432,2002.375,2016.7916666666667,Nanumea,WM,1,534196538946.4425,68.24255595503529,68.24255595503529
2846,50,2497719.4384637675,2497739.8443450537,-730986.4140555395,-731085.3272284586,-97.18869954465256,-71.23680055774705,-4.84728748207936,0.2063009474261729,2497729.641404411,-731035.8706419991,11376177.753756171,-1246319.862078164,202.04619517399203,979.3759926686548,2498709.0173970796,-730833.8244468251,44.26723436347621,11.656640522235673,3.668525688113552,78.34335947776432,2002.375,2016.7916666666667,Nanumea,WM,1,534341137533.7767,29.86561801720598,29.86561801720598
2847,51,2497739.8443450537,2497770.4620069764,-731085.3272284586,-731180.3682579347,-97.18643776651616,-71.23633698921056,-3.1041243356867043,0.32215204413800547,2497755.1531760152,-731132.8477431966,7022209.707817344,-1535789.776095087,306.63325242531766,951.8277409841927,2498706.9809169993,-730826.2144907713,16.870079058927946,17.856451298923552,14.376061013137843,72.14354870107645,2002.375,2016.7916666666667,Nanumea,WM,1,534485755688.7424,-22.038428926747567,-22.038428926747567
2848,52,2497770.4620069764,2497802.8335820143,-731180.3682579347,-731274.415773558,-97.18436860073322,-71.23580359717694,-2.905249914871944,0.3442044675334161,2497786.6477944953,-731227.3920157463,6525467.05385749,-1590976.7151319268,325.46405359194165,945.5544139918663,2498732.2022084873,-730901.9279621544,-2.729277283326679,18.99369189846287,13.62364167087004,71.00630810153714,2002.375,2016.7916666666667,Nanumea,WM,1,534624730925.809,-23.620830468190935,-23.620830468190935
2837,31,2497355.303801094,2497387.321214999,-729119.1301381555,-729213.451369595,-97.23161804335777,-71.24537765307782,-2.9459353500461813,0.33945076221184683,2497371.3125080466,-729166.2907538753,6627928.140954808,-1576900.886310732,321.43649632603166,946.9311373218461,2498318.2436453686,-728844.8542575493,4.837707096748507,18.749820356574233,-3.4731117839140366,71.25017964342577,2002.375,2016.7916666666667,Nanumea,WM,1,531614705933.4206,6.167126640736714,6.167126640736714
2849,53,2497802.8335820143,2497862.103387371,-731274.415773558,-731344.0359841735,-97.18234077041222,-71.23525919164311,-1.1746320102856662,0.851330451787027,2497832.4684846927,-731309.2258788657,2202724.747934117,-2857790.069762244,648.2363595897707,761.4391782051943,2498593.907662898,-730660.989519276,4.797710941820111,40.40876254851538,10.50967152067088,49.591237451484616,2002.375,2016.7916666666667,Nanumea,WM,1,534762271164.9585,-6.360779972450912,-6.360779972450912
2851,55,2497924.4634852246,2497986.8620419363,-731421.3088715182,-731498.7071354705,-97.17984486332168,-71.2338412287527,-1.2403854837530008,0.80620098598246,2497955.6627635807,-731460.0080034944,2366967.9351470578,-2745314.3262639623,627.634218435305,778.5083736538124,2498734.1711372347,-730832.3737850591,67.56865184497144,38.875794340253,-2.358940762665971,51.124205659747005,2002.375,2016.7916666666667,Nanumea,WM,1,534977131071.3249,-50.62677475565915,-50.62677475565915
2852,56,2497986.8620419363,2497966.596293763,-731498.7071354705,-731465.535530395,-97.17851398450966,-71.23310757419672,-1.636831011199058,0.6109366166440429,2497976.7291678498,-731482.1213329327,3357283.6542225946,-2257587.5727062915,521.3415893707131,853.3480809097885,2497123.38108694,-732003.4629223035,-76.53907298403234,31.4222857551298,-1.6065214203981655,238.5777142448702,2002.375,2016.7916666666667,Nanumea,WM,1,535090358540.8648,76.29363125942139,76.29363125942139
2853,57,2497966.596293763,2497907.673951266,-731465.535530395,-731383.508868128,-97.17914552821829,-71.23337027581098,-1.3921147529280264,0.7183315871746249,2497937.1351225143,-731424.5221992615,2745990.6154915597,-2525771.6691342527,583.4119558621362,812.1763907902746,2497124.958731724,-732007.9341551237,-63.41189825226909,35.69088102318033,-1.59245665862767,234.30911897681966,2002.375,2016.7916666666667,Nanumea,WM,1,535041829668.7675,76.29363125942139,76.29363125942139
2854,58,2497907.673951266,2497848.751608769,-731383.508868128,-731301.4822058609,-97.18062410613169,-71.23409023189637,-1.3921147529280264,0.7183315871746249,2497878.2127800174,-731342.4955369944,2745990.6154915597,-2525647.3166921795,583.4119558621362,812.1763907902746,2497066.036389227,-731925.9074928566,-37.43859054575162,35.69088102318033,2.1342976340261766,234.30911897681966,2002.375,2016.7916666666667,Nanumea,WM,1,534921837044.255,41.20473361729364,41.20473361729364
2855,59,2497848.751608769,2497789.8292662725,-731301.4822058609,-731219.455543594,-97.18210280613583,-71.23481017645625,-1.3921147529370526,0.7183315871699674,2497819.2904375205,-731260.4688747274,2745990.615514105,-2525522.964238473,583.4119558596411,812.176390792067,2497007.1140467282,-731843.880830587,-9.466841404643883,35.69088102299889,0.0,234.3091189770011,2002.375,2016.7916666666667,Nanumea,WM,1,534801857876.4891,-25.203232009400438,-25.203232009400438
